species,form,acquisition_method,map,encounter_type,badge_requirement,rate,evolution_source,quest,notes
SPECIES_ZIGZAGOON,,wild,ROUTE_1,land,0,table slot,,,morning; levels 2-3
SPECIES_NYMBLE,,wild reserve,ONE_ISLAND_KINDLE_ROAD,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 9
SPECIES_OBSTAGOON,,wild reserve,ONE_ISLAND_KINDLE_ROAD,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 10
SPECIES_OGERPON,,wild reserve,ONE_ISLAND_KINDLE_ROAD,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 11
SPECIES_OKIDOGI,,wild reserve,ONE_ISLAND_KINDLE_ROAD,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 12
SPECIES_ORANGURU,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 1
SPECIES_ORICORIO,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 2
SPECIES_ORTHWORM,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 3
SPECIES_OSHAWOTT,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 4
SPECIES_OVERQWIL,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 5
SPECIES_PACHIRISU,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 6
SPECIES_PALKIA,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 7
SPECIES_PANCHAM,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 8
SPECIES_PANPOUR,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 9
SPECIES_PANSAGE,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 10
SPECIES_PANSEAR,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 11
SPECIES_PASSIMIAN,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 12
SPECIES_PATRAT,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 1
SPECIES_PAWNIARD,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 2
SPECIES_PECHARUNT,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 3
SPECIES_PERRSERKER,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 4
SPECIES_PETILIL,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 5
SPECIES_PHANTUMP,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 6
SPECIES_PHEROMOSA,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,day deterministic slot 7
SPECIES_PHIONE,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,day deterministic slot 8
SPECIES_PICHU,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,day deterministic slot 9
SPECIES_PIDOVE,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,day deterministic slot 10
SPECIES_PIKIPEK,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,day deterministic slot 11
SPECIES_PINCURCHIN,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,day deterministic slot 12
SPECIES_PINSIR,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,evening deterministic slot 1
SPECIES_PIPLUP,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,evening deterministic slot 2
SPECIES_PLUSLE,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 3
SPECIES_POIPOLE,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 4
SPECIES_POLTCHAGEIST,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 5
SPECIES_POPPLIO,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 6
SPECIES_PUMPKABOO,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,evening deterministic slot 7
SPECIES_PURRLOIN,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,evening deterministic slot 8
SPECIES_PYUKUMUKU,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,evening deterministic slot 9
SPECIES_QUAXLY,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,evening deterministic slot 10
SPECIES_RAGING_BOLT,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,evening deterministic slot 11
SPECIES_RAIKOU,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,evening deterministic slot 12
SPECIES_RALTS,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,night deterministic slot 1
SPECIES_RAYQUAZA,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,20,,Gen 9 Sevii Reserve,night deterministic slot 2
SPECIES_REGICE,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 3
SPECIES_REGIDRAGO,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 4
SPECIES_REGIELEKI,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 5
SPECIES_REGIGIGAS,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 6
SPECIES_REGIROCK,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,night deterministic slot 7
SPECIES_REGISTEEL,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,5,,Gen 9 Sevii Reserve,night deterministic slot 8
SPECIES_RELICANTH,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 9
SPECIES_RELLOR,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 10
SPECIES_REMORAID,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 11
SPECIES_RESHIRAM,,wild reserve,SIX_ISLAND_RUIN_VALLEY,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 12
SPECIES_ROARING_MOON,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 1
SPECIES_ROCKRUFF,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 2
SPECIES_ROGGENROLA,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 3
SPECIES_ROLYCOLY,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 4
SPECIES_ROTOM,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 5
SPECIES_ROWLET,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 6
SPECIES_RUFFLET,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 7
SPECIES_RUNERIGUS,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 8
SPECIES_SABLEYE,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 9
SPECIES_SALANDIT,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 10
SPECIES_SANDILE,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 11
SPECIES_SANDYGAST,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 12
SPECIES_SANDY_SHOCKS,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 1
SPECIES_SAWK,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 2
SPECIES_SCATTERBUG,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 3
SPECIES_SCORBUNNY,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 4
SPECIES_SCRAGGY,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 5
SPECIES_SCREAM_TAIL,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 6
SPECIES_SEEDOT,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,day deterministic slot 7
SPECIES_SEVIPER,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,day deterministic slot 8
SPECIES_SHAYMIN,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,day deterministic slot 9
SPECIES_SHELLOS,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,day deterministic slot 10
SPECIES_SHELMET,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,day deterministic slot 11
SPECIES_SHIELDON,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,day deterministic slot 12
SPECIES_SHINX,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,evening deterministic slot 1
SPECIES_SHROODLE,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,evening deterministic slot 2
SPECIES_SHUPPET,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 3
SPECIES_SIGILYPH,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 4
SPECIES_SILICOBRA,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 5
SPECIES_SINISTEA,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 6
SPECIES_SIRFETCHD,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,evening deterministic slot 7
SPECIES_SIZZLIPEDE,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,evening deterministic slot 8
SPECIES_SKIDDO,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,evening deterministic slot 9
SPECIES_SKITTY,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,evening deterministic slot 10
SPECIES_SKORUPI,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,evening deterministic slot 11
SPECIES_SKRELP,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,evening deterministic slot 12
SPECIES_SKWOVET,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,night deterministic slot 1
SPECIES_SLAKOTH,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,20,,Gen 9 Sevii Reserve,night deterministic slot 2
SPECIES_SLITHER_WING,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 3
SPECIES_SLOWPOKE,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 4
SPECIES_SMOLIV,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 5
SPECIES_SMOOCHUM,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 6
SPECIES_SNEASEL,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,night deterministic slot 7
SPECIES_SNEASLER,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,5,,Gen 9 Sevii Reserve,night deterministic slot 8
SPECIES_SNIVY,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 9
SPECIES_SNORUNT,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 10
SPECIES_SNOVER,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 11
SPECIES_SOBBLE,,wild reserve,SEVEN_ISLAND_SEVAULT_CANYON,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 12
SPECIES_SOLOSIS,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 1
SPECIES_SOLROCK,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 2
SPECIES_SPECTRIER,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 3
SPECIES_SPHEAL,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 4
SPECIES_SPINDA,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 5
SPECIES_SPIRITOMB,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 6
SPECIES_SPOINK,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 7
SPECIES_SPRIGATITO,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 8
SPECIES_SPRITZEE,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 9
SPECIES_SQUAWKABILLY,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 10
SPECIES_STAKATAKA,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 11
SPECIES_STARLY,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 12
SPECIES_STARYU,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 1
SPECIES_STONJOURNER,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 2
SPECIES_STUFFUL,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 3
SPECIES_STUNFISK,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 4
SPECIES_STUNKY,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 5
SPECIES_SUICUNE,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 6
SPECIES_SUNKERN,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,day deterministic slot 7
SPECIES_SURSKIT,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,day deterministic slot 8
SPECIES_SWABLU,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,day deterministic slot 9
SPECIES_SWIRLIX,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,day deterministic slot 10
SPECIES_TADBULB,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,day deterministic slot 11
SPECIES_TANDEMAUS,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,day deterministic slot 12
SPECIES_TAPU_BULU,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,evening deterministic slot 1
SPECIES_TAPU_FINI,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,evening deterministic slot 2
SPECIES_TAPU_KOKO,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 3
SPECIES_TAPU_LELE,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 4
SPECIES_TAROUNTULA,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 5
SPECIES_TATSUGIRI,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,evening deterministic slot 6
SPECIES_TEPIG,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,evening deterministic slot 7
SPECIES_TERAPAGOS,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,evening deterministic slot 8
SPECIES_TERRAKION,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,evening deterministic slot 9
SPECIES_THROH,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,evening deterministic slot 10
SPECIES_THUNDURUS,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,evening deterministic slot 11
SPECIES_TIMBURR,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,evening deterministic slot 12
SPECIES_TING_LU,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,night deterministic slot 1
SPECIES_TIRTOUGA,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,20,,Gen 9 Sevii Reserve,night deterministic slot 2
SPECIES_TOEDSCOOL,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 3
SPECIES_TOGEDEMARU,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 4
SPECIES_TORCHIC,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 5
SPECIES_TORKOAL,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,10,,Gen 9 Sevii Reserve,night deterministic slot 6
SPECIES_TORNADUS,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,night deterministic slot 7
SPECIES_TOTODILE,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,5,,Gen 9 Sevii Reserve,night deterministic slot 8
SPECIES_TRAPINCH,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 9
SPECIES_TREECKO,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,4,,Gen 9 Sevii Reserve,night deterministic slot 10
SPECIES_TROPIUS,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 11
SPECIES_TRUBBISH,,wild reserve,SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER,land,8 + game clear,1,,Gen 9 Sevii Reserve,night deterministic slot 12
SPECIES_TURTONATOR,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 1
SPECIES_TURTWIG,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,20,,Gen 9 Sevii Reserve,morning deterministic slot 2
SPECIES_TYMPOLE,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 3
SPECIES_TYNAMO,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 4
SPECIES_TYPE_NULL,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 5
SPECIES_TYROGUE,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,morning deterministic slot 6
SPECIES_TYRUNT,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 7
SPECIES_UXIE,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,5,,Gen 9 Sevii Reserve,morning deterministic slot 8
SPECIES_VANILLITE,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 9
SPECIES_VAROOM,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,4,,Gen 9 Sevii Reserve,morning deterministic slot 10
SPECIES_VELUZA,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 11
SPECIES_VENIPEDE,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,1,,Gen 9 Sevii Reserve,morning deterministic slot 12
SPECIES_VICTINI,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 1
SPECIES_VIRIZION,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,20,,Gen 9 Sevii Reserve,day deterministic slot 2
SPECIES_VOLBEAT,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 3
SPECIES_VOLCANION,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 4
SPECIES_VULLABY,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 5
SPECIES_WAILMER,,wild reserve,FIVE_ISLAND_MEADOW,land,8 + game clear,10,,Gen 9 Sevii Reserve,day deterministic slot 6
